Model,MDO4104-3
Firmware Version,3.18

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.2,
Horizontal Delay,1.82,
Sample Interval,2e-05,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,20,0.02
Vertical Position,-0.18,-0.74
,,
,,
,,
Label,,
TIME,CH1,CH3
1.361040e+00,83.3344,0.0010125
1.361060e+00,83.3,-0.0014
1.361080e+00,83.3187,-0.000928125
1.361100e+00,83.325,-0.00247813
1.361120e+00,83.3594,0.00155625
1.361140e+00,83.3812,0.001925
1.361160e+00,83.3469,-0.00107187
1.361180e+00,83.3094,-0.00122813
1.361200e+00,83.3688,-0.00270937
1.361220e+00,83.3344,0.000375
1.361240e+00,83.3219,0.00100313
1.361260e+00,83.3094,-0.00107187
1.361280e+00,83.3469,5.3125e-05
1.361300e+00,83.3406,-0.00165938
1.361320e+00,83.3375,0.0011125
1.361340e+00,83.2938,0.000953125
1.361360e+00,83.2938,-0.000153125
1.361380e+00,83.3,-0.00010625
1.361400e+00,83.3219,-0.00260313
1.361420e+00,83.2781,-0.00098125
1.361440e+00,83.2875,0.00197187
1.361460e+00,83.2687,-0.0006125
1.361480e+00,83.2844,-9.375e-06
1.361500e+00,83.3125,-0.00246562
1.361520e+00,83.2938,-0.00093125
1.361540e+00,83.3219,0.00197187
1.361560e+00,83.3281,-0.0008125
1.361580e+00,83.3,0.0002375
1.361600e+00,83.2938,-0.001325
1.361620e+00,83.3187,-0.00154375
1.361640e+00,83.3344,0.00195312
1.361660e+00,83.2875,-0.000309375
1.361680e+00,83.2844,-0.000396875
1.361700e+00,83.2812,-0.00179687
1.361720e+00,83.2938,-0.00147188
1.361740e+00,83.2969,0.00123437
1.361760e+00,83.325,0.0009
1.361780e+00,83.3344,0.000275
1.361800e+00,83.2875,-0.0013625
1.361820e+00,83.2844,-0.00088125
1.361840e+00,83.3219,-1.25e-05
1.361860e+00,83.3281,0.00169062
1.361880e+00,83.3,-0.000684375
1.361900e+00,83.3187,-0.001375
1.361920e+00,83.2812,-0.00104062
1.361940e+00,83.3,-0.00123125
1.361960e+00,83.3063,0.00145312
1.361980e+00,83.2656,-0.000815625
1.362000e+00,83.2938,-0.000621875
1.362020e+00,83.2812,-0.00112813
1.362040e+00,83.2406,-0.00207188
1.362060e+00,83.2719,0.00248438
1.362080e+00,83.2562,-0.00136562
1.362100e+00,83.2938,-0.000534375
1.362120e+00,83.2562,-0.00101875
1.362140e+00,83.2469,-0.00223438
1.362160e+00,83.2844,0.00374688
1.362180e+00,83.2469,-0.00187813
1.362200e+00,83.2313,0.00111875
1.362220e+00,83.2812,-0.00136562
1.362240e+00,83.2562,-0.00269062
1.362260e+00,83.2844,0.003225
1.362280e+00,83.2844,-0.00141875
1.362300e+00,83.2844,0.001175
1.362320e+00,83.2875,-0.001775
1.362340e+00,83.3063,-0.00200625
1.362360e+00,83.2844,0.00227187
1.362380e+00,83.2969,-0.000434375
1.362400e+00,83.2969,0.0011125
1.362420e+00,83.2781,-0.0025875
1.362440e+00,83.2687,-0.00104687
1.362460e+00,83.2531,0.0003
1.362480e+00,83.2812,0.000709375
1.362500e+00,83.2844,0.00128125
1.362520e+00,83.2406,-0.00224687
1.362540e+00,83.2469,-0.0009625
1.362560e+00,83.2469,-0.00155625
1.362580e+00,83.2438,0.00132188
1.362600e+00,83.2562,-0.000103125
1.362620e+00,83.2656,-0.00170312
1.362640e+00,83.2594,-0.00043125
1.362660e+00,83.2687,-0.00196562
1.362680e+00,83.2594,0.00207188
1.362700e+00,83.2656,0.000303125
1.362720e+00,83.2406,-0.00100937
1.362740e+00,83.3063,-0.000403125
1.362760e+00,83.2875,-0.00301563
1.362780e+00,83.2656,0.00280937
1.362800e+00,83.2562,-0.00111875
1.362820e+00,83.2969,-3.75e-05
1.362840e+00,83.3094,-0.00094375
1.362860e+00,83.3063,-0.00422812
1.362880e+00,83.3187,0.00281875
1.362900e+00,83.2812,-0.0007875
1.362920e+00,83.2938,0.0001625
1.362940e+00,83.3219,-0.000425
1.362960e+00,83.2812,-0.00299687
1.362980e+00,83.2969,0.00194062
1.363000e+00,83.2406,-0.000709375
1.363020e+00,83.2531,0.0008125
1.363040e+00,83.2406,-0.000915625
1.363060e+00,83.2375,-0.00203125
1.363080e+00,83.2469,0.00096875
1.363100e+00,83.2875,0.00078125
1.363120e+00,83.2969,0.001125
1.363140e+00,83.2844,-0.00139375
1.363160e+00,83.2812,-0.00185625
1.363180e+00,83.2812,-0.00104687
1.363200e+00,83.3094,0.0009875
1.363220e+00,83.2594,0.00031875
1.363240e+00,83.3219,-0.00127187
1.363260e+00,83.3187,-0.00105
1.363280e+00,83.2719,-0.00200938
1.363300e+00,83.2969,0.0014875
1.363320e+00,83.2938,-0.0002
1.363340e+00,83.3187,-0.0008875
1.363360e+00,83.2781,-0.0018375
1.363380e+00,83.2938,-0.00268437
1.363400e+00,83.325,0.00214687
1.363420e+00,83.3125,0
1.363440e+00,83.3063,-0.00137188
1.363460e+00,83.3094,-0.00015
1.363480e+00,83.2406,-0.00304688
1.363500e+00,83.2375,0.0014375
1.363520e+00,83.2562,0.000984375
1.363540e+00,83.2844,-0.00100313
1.363560e+00,83.2938,0.00010625
1.363580e+00,83.2875,-0.0033375
1.363600e+00,83.2781,0.00130937
1.363620e+00,83.2812,0.00118125
1.363640e+00,83.2938,-0.00115938
1.363660e+00,83.3063,0.00046875
1.363680e+00,83.2781,-0.00198125
1.363700e+00,83.2562,-0.000228125
1.363720e+00,83.2687,0.00129687
1.363740e+00,83.2594,-0.000296875
1.363760e+00,83.2844,0.000453125
1.363780e+00,83.2719,-0.00214063
1.363800e+00,83.2875,-0.000471875
1.363820e+00,83.2812,0.00107187
1.363840e+00,83.2969,-0.000184375
1.363860e+00,83.3,-0.000528125
1.363880e+00,83.2469,-0.00181563
1.363900e+00,83.2594,-0.00163125
1.363920e+00,83.2687,0.000740625
1.363940e+00,83.2938,0.00051875
1.363960e+00,83.3,0.000425
1.363980e+00,83.2875,-0.00208437
1.364000e+00,83.2687,-0.0011
1.364020e+00,83.2562,0.00094375
1.364040e+00,83.3187,0.00036875
1.364060e+00,83.3063,0.0002625
1.364080e+00,83.2438,-0.0015375
1.364100e+00,83.2844,-0.00187813
1.364120e+00,83.2781,0.000153125
1.364140e+00,83.3063,0.00177813
1.364160e+00,83.3063,-0.00069375
1.364180e+00,83.3219,-0.00036875
1.364200e+00,83.3,-0.0015375
1.364220e+00,83.2844,-0.00075
1.364240e+00,83.3063,0.00232187
1.364260e+00,83.325,-0.00099375
1.364280e+00,83.3125,-5.625e-05
1.364300e+00,83.3094,-0.00139062
1.364320e+00,83.3063,-0.00181563
1.364340e+00,83.3094,0.0029875
1.364360e+00,83.2969,-0.00071875
1.364380e+00,83.3063,-0.0002625
1.364400e+00,83.3187,-0.00220625
1.364420e+00,83.2875,-0.00246562
1.364440e+00,83.3344,0.00259375
1.364460e+00,83.3094,-0.00055625
1.364480e+00,83.3,0.0002875
1.364500e+00,83.2875,-0.00162188
1.364520e+00,83.2562,-0.00220937
1.364540e+00,83.2812,0.00258437
1.364560e+00,83.2406,-0.00150313
1.364580e+00,83.2875,0.0013625
1.364600e+00,83.2812,-0.00265625
1.364620e+00,83.2687,-0.00160937
1.364640e+00,83.2875,0.00184687
1.364660e+00,83.2719,-0.00066875
1.364680e+00,83.2719,0.00049375
1.364700e+00,83.2531,-0.00218437
1.364720e+00,83.2562,-0.00142187
1.364740e+00,83.2656,0.000571875
1.364760e+00,83.2969,0.00063125
1.364780e+00,83.2594,0.00031875
1.364800e+00,83.2687,-0.00229375
1.364820e+00,83.2562,-0.00116875
1.364840e+00,83.2812,-0.00139375
1.364860e+00,83.3219,0.00236875
1.364880e+00,83.2781,-0.000790625
1.364900e+00,83.2812,-0.000940625
1.364920e+00,83.2812,-0.0009
1.364940e+00,83.2719,-0.002275
1.364960e+00,83.2781,0.00275937
1.364980e+00,83.3,-0.00026875
1.365000e+00,83.3219,-0.00123125
1.365020e+00,83.3375,-0.000584375
1.365040e+00,83.3281,-0.00365313
1.365060e+00,83.3219,0.0032625
1.365080e+00,83.2969,-0.000915625
1.365100e+00,83.2531,-0.000184375
1.365120e+00,83.2812,-0.000684375
1.365140e+00,83.2781,-0.00364375
1.365160e+00,83.3,0.00288125
1.365180e+00,83.3094,-0.00137813
1.365200e+00,83.3094,0.00063125
1.365220e+00,83.3,-0.00197813
1.365240e+00,83.2938,-0.00263438
1.365260e+00,83.3063,0.00225625
1.365280e+00,83.3219,-0.00148125
1.365300e+00,83.3063,0.00109688
1.365320e+00,83.3125,-0.000859375
1.365340e+00,83.2719,-0.00201563
1.365360e+00,83.2594,0.00110937
1.365380e+00,83.2562,-0.000434375
1.365400e+00,83.2969,0.0007375
1.365420e+00,83.2438,-0.00196562
1.365440e+00,83.2781,-0.00219375
1.365460e+00,83.2438,-0.000940625
1.365480e+00,83.2875,0.000334375
1.365500e+00,83.3125,0.00054375
1.365520e+00,83.3,-0.0011
1.365540e+00,83.3187,-0.00065625
1.365560e+00,83.2812,-0.00255312
1.365580e+00,83.2656,0.00107187
1.365600e+00,83.2844,0.00055
1.365620e+00,83.2812,-0.0014875
1.365640e+00,83.2687,-5.3125e-05
1.365660e+00,83.2969,-0.0034375
1.365680e+00,83.2719,0.00182188
1.365700e+00,83.2594,0.00020625
1.365720e+00,83.2844,-0.000471875
1.365740e+00,83.3125,0.000178125
1.365760e+00,83.2687,-0.003475
1.365780e+00,83.2562,0.00205938
1.365800e+00,83.2594,0.000415625
1.365820e+00,83.2812,-0.0007125
1.365840e+00,83.3,-0.000384375
1.365860e+00,83.2562,-0.00317813
1.365880e+00,83.2875,0.00150312
1.365900e+00,83.2812,-9.375e-05
1.365920e+00,83.2781,-0.0004125
1.365940e+00,83.2875,1.25e-05
1.365960e+00,83.2687,-0.00278125
1.365980e+00,83.3187,2.5e-05
1.366000e+00,83.3469,0.000371875
1.366020e+00,83.3063,0.000303125
1.366040e+00,83.3,-0.000534375
1.366060e+00,83.2969,-0.00232813
1.366080e+00,83.2875,-0.000334375
1.366100e+00,83.2781,0.0014625
1.366120e+00,83.2844,7.5e-05
1.366140e+00,83.2687,-0.000803125
1.366160e+00,83.2469,-0.00214375
1.366180e+00,83.2594,-0.00218125
1.366200e+00,83.2438,0.0008875
1.366220e+00,83.2719,0.0002375
1.366240e+00,83.2719,-0.000909375
1.366260e+00,83.2562,-0.00154063
1.366280e+00,83.2562,-0.00275938
1.366300e+00,83.2719,0.0007625
1.366320e+00,83.2875,0.00090625
1.366340e+00,83.2969,-0.0013
1.366360e+00,83.2719,-0.00124062
1.366380e+00,83.2656,-0.00267812
1.366400e+00,83.3,7.1875e-05
1.366420e+00,83.2531,0.00119375
1.366440e+00,83.2687,-0.00120312
1.366460e+00,83.2844,-0.00104062
1.366480e+00,83.2969,-0.00187187
1.366500e+00,83.3125,-5.3125e-05
1.366520e+00,83.3125,0.0009625
1.366540e+00,83.2719,-0.00149062
1.366560e+00,83.3094,-0.000915625
1.366580e+00,83.2812,-0.0022375
1.366600e+00,83.2938,-0.00089375
1.366620e+00,83.3125,0.00171875
1.366640e+00,83.2719,-0.00144688
1.366660e+00,83.2719,-0.00039375
1.366680e+00,83.2531,-0.00261875
1.366700e+00,83.2281,-0.00232188
1.366720e+00,83.2375,0.0022375
1.366740e+00,83.2188,-0.00158125
1.366760e+00,83.2594,0.00048125
1.366780e+00,83.2687,-0.00227812
1.366800e+00,83.2938,-0.00175
1.366820e+00,83.325,0.0013625
1.366840e+00,83.2719,-0.00147188
1.366860e+00,83.2469,-0.00086875
1.366880e+00,83.2375,-0.00175938
1.366900e+00,83.2812,-0.0021
1.366920e+00,83.2875,0.00116562
1.366940e+00,83.2531,-0.000303125
1.366960e+00,83.2687,0.000371875
1.366980e+00,83.2531,-0.00225313
1.367000e+00,83.2375,-0.00159063
1.367020e+00,83.2406,-0.00028125
1.367040e+00,83.2531,0.000784375
1.367060e+00,83.2719,-0.000309375
1.367080e+00,83.2781,-0.00204375
1.367100e+00,83.2875,-0.000940625
1.367120e+00,83.2656,-0.00217188
1.367140e+00,83.2969,0.00190937
1.367160e+00,83.2875,-0.000378125
1.367180e+00,83.2687,-0.00190625
1.367200e+00,83.3063,-0.00119063
1.367220e+00,83.2875,-0.00201563
1.367240e+00,83.3219,0.0017625
1.367260e+00,83.3187,-0.00073125
1.367280e+00,83.2875,-0.00093125
1.367300e+00,83.2875,-0.0014125
1.367320e+00,83.2969,-0.00339375
1.367340e+00,83.325,0.00220937
1.367360e+00,83.3187,-0.0027375
1.367380e+00,83.3,5.3125e-05
1.367400e+00,83.2875,-0.00149688
1.367420e+00,83.2562,-0.003425
1.367440e+00,83.2969,0.00244687
1.367460e+00,83.3,-0.00127813
1.367480e+00,83.2938,6.5625e-05
1.367500e+00,83.3063,-0.00162188
1.367520e+00,83.2719,-0.0031125
1.367540e+00,83.2969,0.00146562
1.367560e+00,83.2687,-0.00093125
1.367580e+00,83.2844,-0.000234375
1.367600e+00,83.2406,-0.00224062
1.367620e+00,83.2781,-0.00171875
1.367640e+00,83.2719,0.000425
1.367660e+00,83.3094,-0.00065625
1.367680e+00,83.2875,0.000571875
1.367700e+00,83.2531,-0.00248125
1.367720e+00,83.3219,-0.00201563
1.367740e+00,83.2812,-0.00146875
1.367760e+00,83.2875,0.00074375
1.367780e+00,83.2719,0.00076875
1.367800e+00,83.2562,-0.00274687
1.367820e+00,83.2531,-0.000990625
1.367840e+00,83.2687,-0.00159375
1.367860e+00,83.2969,0.00167813
1.367880e+00,83.2719,0.00025625
1.367900e+00,83.2875,-0.00126875
1.367920e+00,83.2844,-0.00126875
1.367940e+00,83.2438,-0.0035625
1.367960e+00,83.2531,0.00225625
1.367980e+00,83.2812,-0.0005
1.368000e+00,83.2812,-0.00124375
1.368020e+00,83.2938,-0.000875
1.368040e+00,83.2656,-0.00430938
1.368060e+00,83.2812,0.00212188
1.368080e+00,83.2844,-0.000928125
1.368100e+00,83.2656,-0.00144063
1.368120e+00,83.2719,-0.000459375
1.368140e+00,83.2656,-0.0036875
1.368160e+00,83.2938,0.00212812
1.368180e+00,83.2875,-0.000634375
1.368200e+00,83.2438,0.000403125
1.368220e+00,83.2875,-0.0001875
1.368240e+00,83.2719,-0.0026375
1.368260e+00,83.3063,0.000503125
1.368280e+00,83.3094,-0.000103125
1.368300e+00,83.3,-6.5625e-05
1.368320e+00,83.2969,-0.00119688
1.368340e+00,83.3063,-0.0023625
1.368360e+00,83.2938,-0.00094375
1.368380e+00,83.2812,0.000340625
1.368400e+00,83.2594,0.0007
1.368420e+00,83.2812,-0.00185937
1.368440e+00,83.2438,-0.00203125
1.368460e+00,83.2875,-0.00150313
1.368480e+00,83.2969,0.00045
1.368500e+00,83.3,0.000865625
1.368520e+00,83.3125,-0.00142187
1.368540e+00,83.2969,-0.0016375
1.368560e+00,83.3281,-0.00195
1.368580e+00,83.325,0.00142187
1.368600e+00,83.3125,0.000871875
1.368620e+00,83.2938,-0.00118125
1.368640e+00,83.3125,-0.0009375
1.368660e+00,83.3125,-0.00317813
1.368680e+00,83.3094,0.000975
1.368700e+00,83.2844,0.000284375
1.368720e+00,83.2687,-0.00144375
1.368740e+00,83.2812,0.00050625
1.368760e+00,83.2875,-0.00357187
1.368780e+00,83.3219,7.1875e-05
1.368800e+00,83.3,0.00176562
1.368820e+00,83.3125,-0.00122188
1.368840e+00,83.3063,0.000128125
1.368860e+00,83.2812,-0.00269062
1.368880e+00,83.3,-0.000559375
1.368900e+00,83.3125,0.00125938
1.368920e+00,83.3094,-0.00103438
1.368940e+00,83.3125,-0.000478125
1.368960e+00,83.2875,-0.00269062
1.368980e+00,83.2875,-0.00155625
1.369000e+00,83.3094,0.00125313
1.369020e+00,83.2969,-0.00036875
1.369040e+00,83.3,0.000121875
1.369060e+00,83.3375,-0.00263125
1.369080e+00,83.3281,-0.00167187
1.369100e+00,83.325,0.00159687
1.369120e+00,83.3344,0.000284375
1.369140e+00,83.3219,0.000221875
1.369160e+00,83.3125,-0.00225313
1.369180e+00,83.3063,-0.00131875
1.369200e+00,83.3125,0.0008375
1.369220e+00,83.35,0.000275
1.369240e+00,83.3063,0.0004125
1.369260e+00,83.3469,-0.0007875
1.369280e+00,83.3094,-0.00189687
1.369300e+00,83.3094,8.125e-05
1.369320e+00,83.3219,0.00107812
1.369340e+00,83.3406,-0.000215625
1.369360e+00,83.3375,-0.00174062
1.369380e+00,83.2938,-0.0013
1.369400e+00,83.3,-0.00130625
1.369420e+00,83.35,0.00193125
1.369440e+00,83.3375,-0.00075
1.369460e+00,83.3063,-0.00114375
1.369480e+00,83.2719,-0.000665625
1.369500e+00,83.2687,-0.00155312
1.369520e+00,83.3,0.00235938
1.369540e+00,83.3063,-0.00112813
1.369560e+00,83.2812,-7.5e-05
1.369580e+00,83.3094,-0.000653125
1.369600e+00,83.2938,-0.00285625
1.369620e+00,83.3187,0.00324063
1.369640e+00,83.3219,-0.00150938
1.369660e+00,83.3094,7.5e-05
1.369680e+00,83.2781,-0.00185
1.369700e+00,83.3,-0.00247813
1.369720e+00,83.2656,0.0028
1.369740e+00,83.2594,-0.00143125
1.369760e+00,83.2875,0.000475
1.369780e+00,83.2812,-0.00267188
1.369800e+00,83.2812,-0.00231563
1.369820e+00,83.2969,0.00203437
1.369840e+00,83.3344,-0.000971875
1.369860e+00,83.3656,0.000740625
1.369880e+00,83.3625,-0.00275625
1.369900e+00,83.3531,-0.00163125
1.369920e+00,83.3688,0.0011375
1.369940e+00,83.3187,0.00050625
1.369960e+00,83.3375,0.00054375
1.369980e+00,83.3469,-0.00245
1.370000e+00,83.3531,-0.00174687
1.370020e+00,83.3219,-0.000246875
1.370040e+00,83.3125,0.00120625
1.370060e+00,83.3187,0.00045
1.370080e+00,83.3094,-0.00205
1.370100e+00,83.2875,-0.00110312
1.370120e+00,83.2875,-0.00266875
1.370140e+00,83.2875,0.00182812
1.370160e+00,83.3219,0.000115625
1.370180e+00,83.3063,-0.00144375
1.370200e+00,83.2969,-0.000775
1.370220e+00,83.2719,-0.00350625
1.370240e+00,83.3187,0.00318125
1.370260e+00,83.2875,-0.000990625
1.370280e+00,83.2656,-0.00135313
1.370300e+00,83.2781,-0.00028125
1.370320e+00,83.2781,-0.004
1.370340e+00,83.3094,0.00234063
1.370360e+00,83.3063,-0.000596875
1.370380e+00,83.3187,-0.000434375
1.370400e+00,83.3187,-0.00105
1.370420e+00,83.2781,-0.00355
1.370440e+00,83.3063,0.0026125
1.370460e+00,83.3094,-0.000390625
1.370480e+00,83.2938,0.00109375
1.370500e+00,83.3187,-0.00119063
1.370520e+00,83.3187,-0.00260313
1.370540e+00,83.2844,0.00076875
1.370560e+00,83.2656,-0.000671875
1.370580e+00,83.2531,4.0625e-05
1.370600e+00,83.2656,-0.00163438
1.370620e+00,83.2875,-0.00224687
1.370640e+00,83.2969,6.25e-06
1.370660e+00,83.3187,0.000134375
1.370680e+00,83.3063,0.00025
1.370700e+00,83.3219,-0.00050625
1.370720e+00,83.2781,-0.00170312
1.370740e+00,83.2875,-0.00246562
1.370760e+00,83.3469,0.00109375
1.370780e+00,83.325,0.00039375
1.370800e+00,83.3094,-0.00154063
1.370820e+00,83.3063,-0.000778125
1.370840e+00,83.2938,-0.0025625
1.370860e+00,83.3469,0.00151562
1.370880e+00,83.3063,0.000278125
1.370900e+00,83.3187,-0.00180937
1.370920e+00,83.3063,-0.000215625
1.370940e+00,83.3,-0.00381562
1.370960e+00,83.3344,0.00123125
1.370980e+00,83.35,0.000684375
1.371000e+00,83.3281,-0.00101875
1.371020e+00,83.3187,-0.0006
1.371040e+00,83.3,-0.0032875
1.371060e+00,83.3375,0.00145312
1.371080e+00,83.3406,3.125e-06
1.371100e+00,83.325,-0.00064375
1.371120e+00,83.3125,-0.000484375
1.371140e+00,83.3375,-0.003925
1.371160e+00,83.3688,-9.0625e-05
1.371180e+00,83.3,0.00045
1.371200e+00,83.3187,-0.000840625
1.371220e+00,83.3063,-0.00043125
1.371240e+00,83.3,-0.00345313
1.371260e+00,83.2969,-0.00145937
1.371280e+00,83.3281,0.000825
1.371300e+00,83.3094,-0.0001375
1.371320e+00,83.3281,5.625e-05
1.371340e+00,83.2812,-0.00272813
1.371360e+00,83.2656,-0.0016625
1.371380e+00,83.3,0.00149375
1.371400e+00,83.2719,-0.00075
1.371420e+00,83.2781,-0.000365625
1.371440e+00,83.2687,-0.002275
1.371460e+00,83.2719,-0.0019625
1.371480e+00,83.2687,0.00138125
1.371500e+00,83.3125,0.0005375
1.371520e+00,83.3063,-0.000709375
1.371540e+00,83.2687,-0.00167812
1.371560e+00,83.2687,-0.00233437
1.371580e+00,83.2844,-6.5625e-05
1.371600e+00,83.2313,0.00132188
1.371620e+00,83.2375,-0.000678125
1.371640e+00,83.2844,-0.000821875
1.371660e+00,83.3063,-0.00146875
1.371680e+00,83.2938,-0.00040625
1.371700e+00,83.2812,0.00151875
1.371720e+00,83.2969,-0.000778125
1.371740e+00,83.2812,-0.000984375
1.371760e+00,83.2875,-0.00245625
1.371780e+00,83.2969,-0.00164062
1.371800e+00,83.2781,0.00159687
1.371820e+00,83.2687,-0.00152813
1.371840e+00,83.3063,-0.00015
1.371860e+00,83.2687,-0.00280625
1.371880e+00,83.2531,-0.00180312
1.371900e+00,83.2531,0.00255938
1.371920e+00,83.2781,-0.00171875
1.371940e+00,83.2562,1.5625e-05
1.371960e+00,83.2469,-0.00237187
1.371980e+00,83.2281,-0.0022125
1.372000e+00,83.2656,0.00234063
1.372020e+00,83.2375,-0.00164062
1.372040e+00,83.2438,0.000784375
1.372060e+00,83.2594,-0.00231875
1.372080e+00,83.2875,-0.00320313
1.372100e+00,83.3281,0.00251563
1.372120e+00,83.3125,-5.625e-05
1.372140e+00,83.2844,0.0005625
1.372160e+00,83.2781,-0.0019625
1.372180e+00,83.2719,-0.00176875
1.372200e+00,83.3094,0.0003
1.372220e+00,83.2719,-0.000134375
1.372240e+00,83.3094,0.000315625
1.372260e+00,83.3625,-0.00210938
1.372280e+00,83.3,-0.00105938
1.372300e+00,83.3094,-0.0013625
1.372320e+00,83.3219,0.00127188
1.372340e+00,83.3219,0.000634375
1.372360e+00,83.3406,-0.00115313
1.372380e+00,83.3344,-0.00025625
1.372400e+00,83.2844,-0.00250938
1.372420e+00,83.2812,0.00239375
1.372440e+00,83.2719,-0.0001375
1.372460e+00,83.3281,-0.000453125
1.372480e+00,83.3406,-0.000640625
1.372500e+00,83.3219,-0.00329063
1.372520e+00,83.35,0.00317187
1.372540e+00,83.3125,-0.000528125
1.372560e+00,83.3063,-0.00015
1.372580e+00,83.3219,-0.000421875
1.372600e+00,83.3094,-0.0038875
1.372620e+00,83.3531,0.003925
1.372640e+00,83.3406,-0.00148125
1.372660e+00,83.3219,0.0001125
1.372680e+00,83.3187,-0.0017625
1.372700e+00,83.2656,-0.00369687
1.372720e+00,83.3094,0.00336875
1.372740e+00,83.2969,-0.00078125
1.372760e+00,83.2875,0.000515625
1.372780e+00,83.3,-0.00110625
1.372800e+00,83.3125,-0.00241875
1.372820e+00,83.3063,0.00123125
1.372840e+00,83.3219,-0.00115313
1.372860e+00,83.2719,0.0012
1.372880e+00,83.2938,-0.00221875
1.372900e+00,83.3094,-0.00116875
1.372920e+00,83.3125,-0.000665625
1.372940e+00,83.3125,0.000975
1.372960e+00,83.2781,0.0012875
1.372980e+00,83.2469,-0.00260313
1.373000e+00,83.2812,-0.000884375
1.373020e+00,83.3,-0.00188438
1.373040e+00,83.3219,0.00109688
1.373060e+00,83.2875,0.00018125
1.373080e+00,83.2375,-0.00181875
1.373100e+00,83.3,-0.00122813
1.373120e+00,83.3125,-0.00320313
1.373140e+00,83.3469,0.00209063
1.373160e+00,83.35,0.000153125
1.373180e+00,83.3,-0.0012375
1.373200e+00,83.2531,-0.0016375
1.373220e+00,83.2375,-0.00403437
1.373240e+00,83.2875,0.00214063
1.373260e+00,83.3187,-5e-05
1.373280e+00,83.2938,-0.0007875
1.373300e+00,83.3219,-6.5625e-05
1.373320e+00,83.2969,-0.00387188
1.373340e+00,83.3,0.001625
1.373360e+00,83.3469,0.000303125
1.373380e+00,83.2938,-0.0013375
1.373400e+00,83.2719,2.8125e-05
1.373420e+00,83.2938,-0.00248438
1.373440e+00,83.3,0.0003125
1.373460e+00,83.2562,0.000890625
1.373480e+00,83.3,-0.000653125
1.373500e+00,83.3187,-0.00024375
1.373520e+00,83.2812,-0.0032625
1.373540e+00,83.3094,-0.000228125
1.373560e+00,83.3281,0.00059375
1.373580e+00,83.375,7.1875e-05
1.373600e+00,83.3812,-0.0011
1.373620e+00,83.3469,-0.00193125
1.373640e+00,83.3281,-0.00143438
1.373660e+00,83.3,0.00130313
1.373680e+00,83.35,0.00125313
1.373700e+00,83.2969,-0.0004625
1.373720e+00,83.3406,-0.0015375
1.373740e+00,83.3281,-0.00200313
1.373760e+00,83.3375,0.0009125
1.373780e+00,83.325,0.000790625
1.373800e+00,83.3125,-0.00100313
1.373820e+00,83.3281,-0.0009625
1.373840e+00,83.2938,-0.00139062
1.373860e+00,83.2844,0.000715625
1.373880e+00,83.3375,0.000371875
1.373900e+00,83.325,-0.000575
1.373920e+00,83.3406,-0.000575
1.373940e+00,83.3344,-0.00178438
1.373960e+00,83.3,-0.000175
1.373980e+00,83.2969,0.00177188
1.374000e+00,83.3187,-0.00141563
1.374020e+00,83.3063,0.000290625
